date,A1_actual,A2_actual,B1_actual,B2_actual,cohort_A_actual,cohort_B_actual,aggregate_actual,A2_pred,B1_pred,B2_pred,A1_pred,cohort_A_pred,cohort_B_pred,aggregate_pred,label
9/16/23,489362.8,64533.32,215019,34537.7,553896.12,249556.7,803452.82,61064.3099,204740.1846,32410.67083,498216.4134,561918.7948,242078.9352,806281.0429,train
9/17/23,541555.3,66847.44,248328.2,36188.3,608402.74,284516.5,892919.24,65841.85635,229057.836,36193.29065,562502.2344,631431.2517,271014.1531,906023.834,train
9/18/23,634939.67,79808.15,233892.1,33094.71,714747.82,266986.81,981734.63,83933.35138,233575.3972,35854.9933,735431.0261,822317.4531,274166.5072,1097659.29,train
9/19/23,605986.68,72358.18,222274.15,27560.35,678344.86,249834.5,928179.36,70705.25834,211797.2172,34190.37262,566377.514,640366.0286,252095.6868,894026.8498,train
9/20/23,553309.54,61128.49,217204.15,30666.22,614438.03,247870.37,862308.4,68962.92708,215902.1604,33982.22053,580024.545,651973.074,255063.6845,908250.1875,train
9/21/23,523057.9,53021.44,208618.5,29794.11,576079.34,238412.61,814491.95,65820.20128,207454.9715,32610.89255,549435.9604,618025.3995,244874.9551,864254.6827,train
9/22/23,480157.45,53035.38,201698.2,23188.44,533192.83,224886.64,758079.47,64095.29008,199052.8849,31211.45485,521987.1496,589074.455,234631.8199,825421.6624,train
9/23/23,735846.1,49342.05,221302.6,29505.27,785188.15,250807.87,1035996.02,61834.55629,205241.9539,32677.93392,510303.7782,574764.1795,242847.9642,819879.0652,train
9/24/23,718135.1,43236.78,254575.5,35480.06,761371.88,290055.56,1051427.44,66594.32144,229476.807,36447.9095,575392.6971,644985.7594,271645.1866,920191.3775,train
9/25/23,561382.07,47540.56,241290.3,26772.03,608922.63,268062.33,876984.96,69835.20441,224334.3167,35360.70591,554367.0648,628355.9672,265230.3526,895522.5137,train
9/26/23,598905.75,51049,232971.35,31205.58,649954.75,264176.93,914131.68,71344.44081,212035.2805,34352.41116,577916.9937,652408.6839,252370.1182,906022.55,train
9/27/23,528899.65,50734.11,192916.3,28729.79,579633.76,221646.09,801279.85,69503.77824,216129.2082,34106.59912,591155.4858,663416.3568,255244.2185,919547.436,train
9/28/23,509647.45,60776.79,184436.75,18057,570424.24,202493.75,772917.99,66257.68176,207698.1669,32696.66161,559366.2069,628134.1693,244995.576,874240.3194,train
9/29/23,458275.7,70507.03,196419.45,27538.31,528782.73,223957.76,752740.49,64444.91023,199349.4433,31263.00398,530876.3117,598043.7597,234736.6652,834311.1175,train
9/30/23,447955.65,50896.51,209937.3,26586.54,498852.16,236523.84,735376,62098.56552,205653.9743,32701.691,518501.3383,582906.2642,242987.3356,828151.6675,train
10/1/23,483616.8,58536.9,246178.96,35057.28,542153.7,281236.24,823389.94,66800.36299,230102.7362,36442.75004,584128.8006,653487.5923,271883.2619,928951.4644,train
10/2/23,889688.9,79210.58,248672.25,30494.04,968899.48,279166.29,1248065.77,84956.19833,234753.0772,36030.95172,762142.1514,849155.6412,274986.0293,1123652.117,train
10/3/23,735757.5,91167.47,227926.5,35344.35,826924.97,263270.85,1090195.82,71400.19742,213049.1341,34293.92414,585830.5025,659884.5073,252878.7305,913926.3236,train
